RecordId,Name,PhdEntityType,TagNo,Active,Description,ParentTag,ClassTag,TagUnits,Tolerance,ToleranceType,Collection,DemandCalculation,ManualInput,PutDownload,DataStore,RangeChkDisable,DataEdit,ArchiveResample,EPKSExceptionTag,FileStream,SourceTag,SourceTagUnits,ScanFrequency,SourceDeadband,HighExtreme,LowExtreme,Quantum,HighHighLimit,HighLimit,LowLimit,LowLowLimit,HighHighEnable,HighEnable,LowEnable,LowLowEnable,SmoothingConstant,CompressionToleranceFactor,MinimumCompressionTolerance,GrossErrorSigmaLimit,GrossErrorSamples,NoiseGateLevel,PercentRecordFill,SpecQueueSize,ExtrapolationDamping,ResampleMethod,SourceTagIndexA,SourceTagIndexB,SourceTagIndexC,SourceTagIndexD,InterpolationMethod,UserDefined1,UserDefined2,ScanTimeStampUnit,TimeStamp,ExtendedSourceTag,Asset,Item,Function,RuleName,SynchronizationEnable,DigitalEnumEnable,DigitalEnumeration,MachineName,CollectorName,SourceSystem,SourceTagType,SourceTagAttribute,SourceName,CompressionSetting,VirtualTagCalculation
838,6532TIC003.PIDA.SP,T,838,TRUE,Temperaturregulering R-62 søylebu,EXP_PARENT,FALSE,°C,,,TRUE,FALSE,FALSE,,TRUE,,,,FALSE,,,,60,,870,-200,-1,,,,,,,,,,,,,,,,,,,,,,,,,,s,1.34036E+17,6532TIC003.PIDA.SP,65-32,/Assets/S-plant/65-32/6532TIC003,U,DEFAULT_RULE,TRUE,,,UF-35ESV01,EXP_LINK,OPC,F4,VALUE,6532TIC003.PIDA.SP,-1,
839,6532TIC003.DACA.PV,T,839,TRUE,Temperaturregulering R-62 søylebu,EXP_PARENT,FALSE,°C,,,TRUE,FALSE,FALSE,,TRUE,,,,FALSE,,,,60,,870,-200,-1,,,,,,,,,,,,,,,,,,,,,,,,,,s,1.34036E+17,6532TIC003.DACA.PV,65-32,/Assets/S-plant/65-32/6532TIC003,U,DEFAULT_RULE,TRUE,,,UF-35ESV01,EXP_LINK,OPC,F4,VALUE,6532TIC003.DACA.PV,-1,
840,4072QI001.DACA.PV,T,840,TRUE,Ledningsevne avløp S-anlegg 4072QT001,EXP_PARENT,FALSE,mSV,,,TRUE,FALSE,FALSE,,TRUE,,,,FALSE,,,,60,,100,0,-1,,,,,,,,,,,,,,,,,,,,,,,,,,s,1.34036E+17,4072QI001.DACA.PV,40-72,/Assets/S-plant/40-72/4072QI001,U,DEFAULT_RULE,TRUE,,,UF-35ESV01,EXP_LINK,OPC,F4,VALUE,4072QI001.DACA.PV,-1,
841,9232LI044.DACA.PV,T,841,TRUE,,EXP_PARENT,FALSE,,,,TRUE,FALSE,FALSE,,TRUE,,,,FALSE,,,,60,,293,0,-1,,,,,,,,,,,,,,,,,,,,,,,,,,s,1.34036E+17,9232LI044.DACA.PV,92-32,/Assets/Tankpark-Nord/92-32/9232LI044,U,DEFAULT_RULE,TRUE,,,UF-35ESV01,EXP_LINK,OPC,F4,VALUE,9232LI044.DACA.PV,-1,
842,9232LI045.DACA.PV,T,842,TRUE,,EXP_PARENT,FALSE,,,,TRUE,FALSE,FALSE,,TRUE,,,,FALSE,,,,60,,293,0,-1,,,,,,,,,,,,,,,,,,,,,,,,,,s,1.34036E+17,9232LI045.DACA.PV,92-32,/Assets/Tankpark-Nord/92-32/9232LI045,U,DEFAULT_RULE,TRUE,,,UF-35ESV01,EXP_LINK,OPC,F4,VALUE,9232LI045.DACA.PV,-1,
843,9232LI046.DACA.PV,T,843,TRUE,,EXP_PARENT,FALSE,,,,TRUE,FALSE,FALSE,,TRUE,,,,FALSE,,,,60,,293,0,-1,,,,,,,,,,,,,,,,,,,,,,,,,,s,1.34036E+17,9232LI046.DACA.PV,92-32,/Assets/Tankpark-Nord/92-32/9232LI046,U,DEFAULT_RULE,TRUE,,,UF-35ESV01,EXP_LINK,OPC,F4,VALUE,9232LI046.DACA.PV,-1,
844,9232LI047.DACA.PV,T,844,TRUE,,EXP_PARENT,FALSE,,,,TRUE,FALSE,FALSE,,TRUE,,,,FALSE,,,,60,,110,0,-1,,,,,,,,,,,,,,,,,,,,,,,,,,s,1.34036E+17,9232LI047.DACA.PV,92-32,/Assets/Tankpark-Nord/92-32/9232LI047,U,DEFAULT_RULE,TRUE,,,UF-35ESV01,EXP_LINK,OPC,F4,VALUE,9232LI047.DACA.PV,-1,
845,9232LI048.DACA.PV,T,845,TRUE,,EXP_PARENT,FALSE,,,,TRUE,FALSE,FALSE,,TRUE,,,,FALSE,,,,60,,380,0,-1,,,,,,,,,,,,,,,,,,,,,,,,,,s,1.34036E+17,9232LI048.DACA.PV,92-32,/Assets/Tankpark-Nord/92-32/9232LI048,U,DEFAULT_RULE,TRUE,,,UF-35ESV01,EXP_LINK,OPC,F4,VALUE,9232LI048.DACA.PV,-1,
846,4035FIC485.PIDA.OP,T,846,TRUE,Settpunkt til Iwaki pumpe,EXP_PARENT,FALSE,%,,,TRUE,FALSE,FALSE,,TRUE,,,,FALSE,,,,60,,100,0,-1,,,,,,,,,,,,,,,,,,,,,,,,,,s,1.34036E+17,4035FIC485.PIDA.OP,40-35,/Assets/S-plant/40-35/4035FIC485,U,DEFAULT_RULE,TRUE,,,UF-35ESV01,EXP_LINK,OPC,F4,VALUE,4035FIC485.PIDA.OP,-1,
847,4035FIC485.PIDA.SP,T,847,TRUE,Settpunkt til Iwaki pumpe,EXP_PARENT,FALSE,l/h,,,TRUE,FALSE,FALSE,,TRUE,,,,FALSE,,,,60,,30,0,-1,,,,,,,,,,,,,,,,,,,,,,,,,,s,1.34036E+17,4035FIC485.PIDA.SP,40-35,/Assets/S-plant/40-35/4035FIC485,U,DEFAULT_RULE,TRUE,,,UF-35ESV01,EXP_LINK,OPC,F4,VALUE,4035FIC485.PIDA.SP,-1,
848,4035FIC485.DACA.PV,T,848,TRUE,Settpunkt til Iwaki pumpe,EXP_PARENT,FALSE,l/h,,,TRUE,FALSE,FALSE,,TRUE,,,,FALSE,,,,60,,30,0,-1,,,,,,,,,,,,,,,,,,,,,,,,,,s,1.34036E+17,4035FIC485.DACA.PV,40-35,/Assets/S-plant/40-35/4035FIC485,U,DEFAULT_RULE,TRUE,,,UF-35ESV01,EXP_LINK,OPC,F4,VALUE,4035FIC485.DACA.PV,-1,
849,4022EI570.DACA.PV,T,849,TRUE,Strømmåling 22MX10,EXP_PARENT,FALSE,A,,,TRUE,FALSE,FALSE,,TRUE,,,,FALSE,,,,60,,100,0,-1,,,,,,,,,,,,,,,,,,,,,,,,,,s,1.34036E+17,4022EI570.DACA.PV,40-22,/Assets/S-plant/40-22/4022EI570,U,DEFAULT_RULE,TRUE,,,UF-35ESV01,EXP_LINK,OPC,F4,VALUE,4022EI570.DACA.PV,-1,
850,4035FC079.AUTOMANA.OP,T,850,TRUE,Remote settpunkt 4035NPU079,EXP_PARENT,FALSE,%,,,TRUE,FALSE,FALSE,,TRUE,,,,FALSE,,,,60,,100,0,-1,,,,,,,,,,,,,,,,,,,,,,,,,,s,1.34036E+17,4035FC079.AUTOMANA.OP,40-35,/Assets/S-plant/40-35/4035FC079,U,DEFAULT_RULE,TRUE,,,UF-35ESV01,EXP_LINK,OPC,F4,VALUE,4035FC079.AUTOMANA.OP,-1,
851,6085TI032.DACA.PV,T,851,TRUE,Kondensat fra temperatur P-anlegg 0-150 °C,EXP_PARENT,FALSE,°C,,,TRUE,FALSE,FALSE,,TRUE,,,,FALSE,,,,60,,150,0,-1,,,,,,,,,,,,,,,,,,,,,,,,,,s,1.34036E+17,6085TI032.DACA.PV,60-85,/Assets/S-plant/60-85/6085TI032,U,DEFAULT_RULE,TRUE,,,UF-35ESV01,EXP_LINK,OPC,F4,VALUE,6085TI032.DACA.PV,-1,
852,9235LI010.DACA.PV,T,852,TRUE,Niva oljefyr,EXP_PARENT,FALSE,,,,TRUE,FALSE,FALSE,,TRUE,,,,FALSE,,,,60,,110,0,-1,,,,,,,,,,,,,,,,,,,,,,,,,,s,1.34036E+17,9235LI010.DACA.PV,92-32,/Assets/Tankpark-Nord/92-32/9235LI010,U,DEFAULT_RULE,TRUE,,,UF-35ESV01,EXP_LINK,OPC,F4,VALUE,9235LI010.DACA.PV,-1,
853,9235LI001.DACA.PV,T,853,TRUE,,EXP_PARENT,FALSE,,,,TRUE,FALSE,FALSE,,TRUE,,,,FALSE,,,,60,,110,0,-1,,,,,,,,,,,,,,,,,,,,,,,,,,s,1.34036E+17,9235LI001.DACA.PV,92-32,/Assets/Tankpark-Nord/92-32/9235LI001,U,DEFAULT_RULE,TRUE,,,UF-35ESV01,EXP_LINK,OPC,F4,VALUE,9235LI001.DACA.PV,-1,
854,9235PI005.DACA.PV,T,854,TRUE,,EXP_PARENT,FALSE,,,,TRUE,FALSE,FALSE,,TRUE,,,,FALSE,,,,60,,110,0,-1,,,,,,,,,,,,,,,,,,,,,,,,,,s,1.34036E+17,9235PI005.DACA.PV,92-32,/Assets/Tankpark-Nord/92-32/9235PI005,U,DEFAULT_RULE,TRUE,,,UF-35ESV01,EXP_LINK,OPC,F4,VALUE,9235PI005.DACA.PV,-1,
855,9235TI002.DACA.PV,T,855,TRUE,,EXP_PARENT,FALSE,,,,TRUE,FALSE,FALSE,,TRUE,,,,FALSE,,,,60,,110,0,-1,,,,,,,,,,,,,,,,,,,,,,,,,,s,1.34036E+17,9235TI002.DACA.PV,92-32,/Assets/Tankpark-Nord/92-32/9235TI002,U,DEFAULT_RULE,TRUE,,,UF-35ESV01,EXP_LINK,OPC,F4,VALUE,9235TI002.DACA.PV,-1,
856,9237LI032.DACA.PV,T,856,TRUE,,EXP_PARENT,FALSE,,,,TRUE,FALSE,FALSE,,TRUE,,,,FALSE,,,,60,,110,0,-1,,,,,,,,,,,,,,,,,,,,,,,,,,s,1.34036E+17,9237LI032.DACA.PV,92-32,/Assets/Tankpark-Nord/92-32/9237LI032,U,DEFAULT_RULE,TRUE,,,UF-35ESV01,EXP_LINK,OPC,F4,VALUE,9237LI032.DACA.PV,-1,
857,9237LI034.DACA.PV,T,857,TRUE,,EXP_PARENT,FALSE,,,,TRUE,FALSE,FALSE,,TRUE,,,,FALSE,,,,60,,110,0,-1,,,,,,,,,,,,,,,,,,,,,,,,,,s,1.34036E+17,9237LI034.DACA.PV,92-32,/Assets/Tankpark-Nord/92-32/9237LI034,U,DEFAULT_RULE,TRUE,,,UF-35ESV01,EXP_LINK,OPC,F4,VALUE,9237LI034.DACA.PV,-1,
858,9237LI038.DACA.PV,T,858,TRUE,,EXP_PARENT,FALSE,,,,TRUE,FALSE,FALSE,,TRUE,,,,FALSE,,,,60,,110,0,-1,,,,,,,,,,,,,,,,,,,,,,,,,,s,1.34036E+17,9237LI038.DACA.PV,92-32,/Assets/Tankpark-Nord/92-32/9237LI038,U,DEFAULT_RULE,TRUE,,,UF-35ESV01,EXP_LINK,OPC,F4,VALUE,9237LI038.DACA.PV,-1,
859,9237LI040.DACA.PV,T,859,TRUE,,EXP_PARENT,FALSE,,,,TRUE,FALSE,FALSE,,TRUE,,,,FALSE,,,,60,,110,0,-1,,,,,,,,,,,,,,,,,,,,,,,,,,s,1.34036E+17,9237LI040.DACA.PV,92-32,/Assets/Tankpark-Nord/92-32/9237LI040,U,DEFAULT_RULE,TRUE,,,UF-35ESV01,EXP_LINK,OPC,F4,VALUE,9237LI040.DACA.PV,-1,
860,5032LI023.DACA.PV,T,860,TRUE,,EXP_PARENT,FALSE,,,,TRUE,FALSE,FALSE,,TRUE,,,,FALSE,,,,60,,110,0,-1,,,,,,,,,,,,,,,,,,,,,,,,,,s,1.34036E+17,5032LI023.DACA.PV,92-32,/Assets/Tankpark-Nord/92-32/5032LI023,U,DEFAULT_RULE,TRUE,,,UF-35ESV01,EXP_LINK,OPC,F4,VALUE,5032LI023.DACA.PV,-1,
861,5032LI026.DACA.PV,T,861,TRUE,,EXP_PARENT,FALSE,,,,TRUE,FALSE,FALSE,,TRUE,,,,FALSE,,,,60,,110,0,-1,,,,,,,,,,,,,,,,,,,,,,,,,,s,1.34036E+17,5032LI026.DACA.PV,92-32,/Assets/Tankpark-Nord/92-32/5032LI026,U,DEFAULT_RULE,TRUE,,,UF-35ESV01,EXP_LINK,OPC,F4,VALUE,5032LI026.DACA.PV,-1,
862,4000_STYKKV_AUX.STEP_NR.PV,T,862,TRUE,,EXP_PARENT,FALSE,,,,TRUE,FALSE,FALSE,,TRUE,,,,FALSE,,,,1,,100,0,-1,,,,,,,,,,,,,,,,,,,,,,,,,,s,1.34036E+17,4000_STYKKV_AUX.STEP_NR.PV,40-00,/Assets/S-plant/40-00/4000_STYKKV_AUX,U,DEFAULT_RULE,TRUE,,,UF-35ESV01,EXP_LINK,OPC,F4,VALUE,4000_STYKKV_AUX.STEP_NR.PV,-1,
863,4019QI150.DACA.PV,T,863,TRUE,,EXP_PARENT,FALSE,,,,TRUE,FALSE,FALSE,,TRUE,,,,FALSE,,,,60,,210,0,-1,,,,,,,,,,,,,,,,,,,,,,,,,,s,1.34036E+17,4019QI150.DACA.PV,40-19,/Assets/S-plant/40-19/4019QI150,U,DEFAULT_RULE,TRUE,,,UF-35ESV01,EXP_LINK,OPC,F4,VALUE,4019QI150.DACA.PV,-1,
864,4014FIC519.PIDA.OP,T,864,TRUE,Svovelmengde fra 14P10,EXP_PARENT,FALSE,%,,,TRUE,FALSE,FALSE,,TRUE,,,,FALSE,,,,1,,100,0,-1,,,,,,,,,,,,,,,,,,,,,,,,,,s,1.34036E+17,4014FIC519.PIDA.OP,40-14,/Assets/S-plant/40-14/4014FIC519,U,DEFAULT_RULE,TRUE,,,UF-35ESV01,EXP_LINK,OPC,F4,VALUE,4014FIC519.PIDA.OP,-1,
865,4014FIC519.PIDA.SP,T,865,TRUE,Svovelmengde fra 14P10,EXP_PARENT,FALSE,kg/h,,,TRUE,FALSE,FALSE,,TRUE,,,,FALSE,,,,60,,600,0,-1,,,,,,,,,,,,,,,,,,,,,,,,,,s,1.34036E+17,4014FIC519.PIDA.SP,40-14,/Assets/S-plant/40-14/4014FIC519,U,DEFAULT_RULE,TRUE,,,UF-35ESV01,EXP_LINK,OPC,F4,VALUE,4014FIC519.PIDA.SP,-1,
866,4014FIC519.DACA.PV,T,866,TRUE,Svovelmengde fra 14P10,EXP_PARENT,FALSE,kg/h,,,TRUE,FALSE,FALSE,,TRUE,,,,FALSE,,,,1,,600,0,-1,,,,,,,,,,,,,,,,,,,,,,,,,,s,1.34036E+17,4014FIC519.DACA.PV,40-14,/Assets/S-plant/40-14/4014FIC519,U,DEFAULT_RULE,TRUE,,,UF-35ESV01,EXP_LINK,OPC,F4,VALUE,4014FIC519.DACA.PV,-1,
867,4014FIC519_2.PIDA.OP,T,867,TRUE,Svovelmengde til svovelovn,EXP_PARENT,FALSE,%,,,TRUE,FALSE,FALSE,,TRUE,,,,FALSE,,,,60,,100,0,-1,,,,,,,,,,,,,,,,,,,,,,,,,,s,1.34036E+17,4014FIC519_2.PIDA.OP,40-14,/Assets/S-plant/40-14/4014FIC519_2,U,DEFAULT_RULE,TRUE,,,UF-35ESV01,EXP_LINK,OPC,F4,VALUE,4014FIC519_2.PIDA.OP,-1,
868,4014FIC519_2.PIDA.SP,T,868,TRUE,Svovelmengde til svovelovn,EXP_PARENT,FALSE,kg/h,,,TRUE,FALSE,FALSE,,TRUE,,,,FALSE,,,,60,,600,0,-1,,,,,,,,,,,,,,,,,,,,,,,,,,s,1.34036E+17,4014FIC519_2.PIDA.SP,40-14,/Assets/S-plant/40-14/4014FIC519_2,U,DEFAULT_RULE,TRUE,,,UF-35ESV01,EXP_LINK,OPC,F4,VALUE,4014FIC519_2.PIDA.SP,-1,
869,4014FIC519_2.DACA.PV,T,869,TRUE,Svovelmengde til svovelovn,EXP_PARENT,FALSE,kg/h,,,TRUE,FALSE,FALSE,,TRUE,,,,FALSE,,,,60,,600,0,-1,,,,,,,,,,,,,,,,,,,,,,,,,,s,1.34036E+17,4014FIC519_2.DACA.PV,40-14,/Assets/S-plant/40-14/4014FIC519_2,U,DEFAULT_RULE,TRUE,,,UF-35ESV01,EXP_LINK,OPC,F4,VALUE,4014FIC519_2.DACA.PV,-1,
870,7562QI100.DACA.PV,T,870,TRUE,Fuktighetsmåling i kjøletunnel,EXP_PARENT,FALSE,%,,,TRUE,FALSE,FALSE,,TRUE,,,,FALSE,,,,60,,100,0,-1,,,,,,,,,,,,,,,,,,,,,,,,,,s,1.34036E+17,7562QI100.DACA.PV,75-62,/Assets/T-plant/75-62/7562QI100,U,DEFAULT_RULE,TRUE,,,UF-35ESV01,EXP_LINK,OPC,F4,VALUE,7562QI100.DACA.PV,-1,
871,4022FIC013.PIDA.OP,T,871,TRUE,Regulering hovedlut mengde,EXP_PARENT,FALSE,%,,,TRUE,FALSE,FALSE,,TRUE,,,,FALSE,,,,1,,100,0,-1,,,,,,,,,,,,,,,,,,,,,,,,,,s,1.34038E+17,4022FIC013.PIDA.OP,40-22,/Assets/S-plant/40-22/4022FIC013,U,DEFAULT_RULE,TRUE,,,UF-35ESV01,EXP_LINK,OPC,F4,VALUE,4022FIC013.PIDA.OP,-1,
872,4022FIC013.PIDA.SP,T,872,TRUE,Regulering hovedlut mengde,EXP_PARENT,FALSE,l/h,,,TRUE,FALSE,FALSE,,TRUE,,,,FALSE,,,,1,,2000,0,-1,,,,,,,,,,,,,,,,,,,,,,,,,,s,1.34038E+17,4022FIC013.PIDA.SP,40-22,/Assets/S-plant/40-22/4022FIC013,U,DEFAULT_RULE,TRUE,,,UF-35ESV01,EXP_LINK,OPC,F4,VALUE,4022FIC013.PIDA.SP,-1,
873,4022FIC013.DACA.PV,T,873,TRUE,Regulering hovedlut mengde,EXP_PARENT,FALSE,l/h,,,TRUE,FALSE,FALSE,,TRUE,,,,FALSE,,,,1,,2000,0,-1,,,,,,,,,,,,,,,,,,,,,,,,,,s,1.34038E+17,4022FIC013.DACA.PV,40-22,/Assets/S-plant/40-22/4022FIC013,U,DEFAULT_RULE,TRUE,,,UF-35ESV01,EXP_LINK,OPC,F4,VALUE,4022FIC013.DACA.PV,-1,
874,4022PIC492.PIDA.OP,T,874,TRUE,"Lutmengde sirkuleringnøytralisering krets 2, ventil",EXP_PARENT,FALSE,%,,,TRUE,FALSE,FALSE,,TRUE,,,,FALSE,,,,60,,100,0,-1,,,,,,,,,,,,,,,,,,,,,,,,,,s,1.34036E+17,4022PIC492.PIDA.OP,40-22,/Assets/S-plant/40-22/4022PIC492,U,DEFAULT_RULE,TRUE,,,UF-35ESV01,EXP_LINK,OPC,F4,VALUE,4022PIC492.PIDA.OP,-1,
875,4022PIC492.PIDA.SP,T,875,TRUE,"Lutmengde sirkuleringnøytralisering krets 2, ventil",EXP_PARENT,FALSE,Bar,,,TRUE,FALSE,FALSE,,TRUE,,,,FALSE,,,,60,,10,0,-1,,,,,,,,,,,,,,,,,,,,,,,,,,s,1.34036E+17,4022PIC492.PIDA.SP,40-22,/Assets/S-plant/40-22/4022PIC492,U,DEFAULT_RULE,TRUE,,,UF-35ESV01,EXP_LINK,OPC,F4,VALUE,4022PIC492.PIDA.SP,-1,
876,4022PIC492.DACA.PV,T,876,TRUE,"Luttrykk sirkuleringnøytralisering krets 2, ventil",EXP_PARENT,FALSE,Bar,,,TRUE,FALSE,FALSE,,TRUE,,,,FALSE,,,,60,,10,0,-1,,,,,,,,,,,,,,,,,,,,,,,,,,s,1.34036E+17,4022PIC492.DACA.PV,40-22,/Assets/S-plant/40-22/4022PIC492,U,DEFAULT_RULE,TRUE,,,UF-35ESV01,EXP_LINK,OPC,F4,VALUE,4022PIC492.DACA.PV,-1,
877,7572LIC003.PIDA.OP,T,877,TRUE,Nivå måler tank 7572NLV009 1.trinn seperasjon,EXP_PARENT,FALSE,%,,,TRUE,FALSE,FALSE,,TRUE,,,,FALSE,,,,60,,100,0,-1,,,,,,,,,,,,,,,,,,,,,,,,,,s,1.34036E+17,7572LIC003.PIDA.OP,75-72,/Assets/T-plant/75-72/7572LIC003,U,DEFAULT_RULE,TRUE,,,UF-35ESV01,EXP_LINK,OPC,F4,VALUE,7572LIC003.PIDA.OP,-1,
878,7572LIC003.PIDA.SP,T,878,TRUE,Nivå måler tank 7572NLV009 1.trinn seperasjon,EXP_PARENT,FALSE,mm,,,TRUE,FALSE,FALSE,,TRUE,,,,FALSE,,,,60,,100,0,-1,,,,,,,,,,,,,,,,,,,,,,,,,,s,1.34036E+17,7572LIC003.PIDA.SP,75-72,/Assets/T-plant/75-72/7572LIC003,U,DEFAULT_RULE,TRUE,,,UF-35ESV01,EXP_LINK,OPC,F4,VALUE,7572LIC003.PIDA.SP,-1,
879,7572LIC003.DACA.PV,T,879,TRUE,Nivå måler tank 7572NLV009 1.trinn seperasjon,EXP_PARENT,FALSE,%,,,TRUE,FALSE,FALSE,,TRUE,,,,FALSE,,,,60,,100,0,-1,,,,,,,,,,,,,,,,,,,,,,,,,,s,1.34036E+17,7572LIC003.DACA.PV,75-72,/Assets/T-plant/75-72/7572LIC003,U,DEFAULT_RULE,TRUE,,,UF-35ESV01,EXP_LINK,OPC,F4,VALUE,7572LIC003.DACA.PV,-1,
880,7572PI005.DACA.PV,T,880,TRUE,Trykk etter pumpe 7572NPU006,EXP_PARENT,FALSE,Bar,,,TRUE,FALSE,FALSE,,TRUE,,,,FALSE,,,,60,,10,0,-1,,,,,,,,,,,,,,,,,,,,,,,,,,s,1.34036E+17,7572PI005.DACA.PV,75-72,/Assets/T-plant/75-72/7572PI005,U,DEFAULT_RULE,TRUE,,,UF-35ESV01,EXP_LINK,OPC,F4,VALUE,7572PI005.DACA.PV,-1,
881,7572TI002.DACA.PV,T,881,TRUE,"Temperatur i tank 7572NLV010, 2 trinn seperasjon",EXP_PARENT,FALSE,°C,,,TRUE,FALSE,FALSE,,TRUE,,,,FALSE,,,,60,,100,0,-1,,,,,,,,,,,,,,,,,,,,,,,,,,s,1.34036E+17,7572TI002.DACA.PV,75-72,/Assets/T-plant/75-72/7572TI002,U,DEFAULT_RULE,TRUE,,,UF-35ESV01,EXP_LINK,OPC,F4,VALUE,7572TI002.DACA.PV,-1,
882,7572TI020.DACA.PV,T,882,TRUE,Temperatur retur fra syklon/avtrekkskjøler til 1.trinn seperasjon,EXP_PARENT,FALSE,°C,,,TRUE,FALSE,FALSE,,TRUE,,,,FALSE,,,,60,,100,0,-1,,,,,,,,,,,,,,,,,,,,,,,,,,s,1.34036E+17,7572TI020.DACA.PV,75-72,/Assets/T-plant/75-72/7572TI020,U,DEFAULT_RULE,TRUE,,,UF-35ESV01,EXP_LINK,OPC,F4,VALUE,7572TI020.DACA.PV,-1,
883,7572TIC001.PIDA.OP,T,883,TRUE,Temperatur regulering 1.trinn sepperasjon,EXP_PARENT,FALSE,%,,,TRUE,FALSE,FALSE,,TRUE,,,,FALSE,,,,60,,100,0,-1,,,,,,,,,,,,,,,,,,,,,,,,,,s,1.34036E+17,7572TIC001.PIDA.OP,75-72,/Assets/T-plant/75-72/7572TIC001,U,DEFAULT_RULE,TRUE,,,UF-35ESV01,EXP_LINK,OPC,F4,VALUE,7572TIC001.PIDA.OP,-1,
884,7572TIC001.PIDA.SP,T,884,TRUE,Temperatur regulering 1.trinn sepperasjon,EXP_PARENT,FALSE,°C,,,TRUE,FALSE,FALSE,,TRUE,,,,FALSE,,,,60,,100,0,-1,,,,,,,,,,,,,,,,,,,,,,,,,,s,1.34036E+17,7572TIC001.PIDA.SP,75-72,/Assets/T-plant/75-72/7572TIC001,U,DEFAULT_RULE,TRUE,,,UF-35ESV01,EXP_LINK,OPC,F4,VALUE,7572TIC001.PIDA.SP,-1,
885,7572TIC001.DACA.PV,T,885,TRUE,Temperatur regulering 1.trinn sepperasjon,EXP_PARENT,FALSE,°C,,,TRUE,FALSE,FALSE,,TRUE,,,,FALSE,,,,60,,100,0,-1,,,,,,,,,,,,,,,,,,,,,,,,,,s,1.34036E+17,7572TIC001.DACA.PV,75-72,/Assets/T-plant/75-72/7572TIC001,U,DEFAULT_RULE,TRUE,,,UF-35ESV01,EXP_LINK,OPC,F4,VALUE,7572TIC001.DACA.PV,-1,
886,7572TIC004.PIDA.OP,T,886,TRUE,Temperatur vann ut av tank 1.trinn seperasjon til syklon/avtrekskjøler,EXP_PARENT,FALSE,%,,,TRUE,FALSE,FALSE,,TRUE,,,,FALSE,,,,60,,100,0,-1,,,,,,,,,,,,,,,,,,,,,,,,,,s,1.34036E+17,7572TIC004.PIDA.OP,75-72,/Assets/T-plant/75-72/7572TIC004,U,DEFAULT_RULE,TRUE,,,UF-35ESV01,EXP_LINK,OPC,F4,VALUE,7572TIC004.PIDA.OP,-1,
887,7572TIC004.PIDA.SP,T,887,TRUE,Temperatur vann ut av tank 1.trinn seperasjon til syklon/avtrekskjøler,EXP_PARENT,FALSE,°C,,,TRUE,FALSE,FALSE,,TRUE,,,,FALSE,,,,60,,100,0,-1,,,,,,,,,,,,,,,,,,,,,,,,,,s,1.34036E+17,7572TIC004.PIDA.SP,75-72,/Assets/T-plant/75-72/7572TIC004,U,DEFAULT_RULE,TRUE,,,UF-35ESV01,EXP_LINK,OPC,F4,VALUE,7572TIC004.PIDA.SP,-1,
888,7572TIC004.DACA.PV,T,888,TRUE,Temperatur vann ut av tank 1.trinn seperasjon til syklon/avtrekskjøler,EXP_PARENT,FALSE,°C,,,TRUE,FALSE,FALSE,,TRUE,,,,FALSE,,,,60,,100,0,-1,,,,,,,,,,,,,,,,,,,,,,,,,,s,1.34036E+17,7572TIC004.DACA.PV,75-72,/Assets/T-plant/75-72/7572TIC004,U,DEFAULT_RULE,TRUE,,,UF-35ESV01,EXP_LINK,OPC,F4,VALUE,7572TIC004.DACA.PV,-1,
889,4000_KJELEBYTTE_AUX.NUMERICA.PV,T,889,TRUE,,EXP_PARENT,FALSE,,,,TRUE,FALSE,FALSE,,TRUE,,,,FALSE,,,,60,,1000,0,-1,,,,,,,,,,,,,,,,,,,,,,,,,,s,1.34036E+17,4000_KJELEBYTTE_AUX.NUMERICA.PV,40-00,/Assets/S-plant/40-00/4000_KJELEBYTTE_AUX,U,DEFAULT_RULE,TRUE,,,UF-35ESV01,EXP_LINK,OPC,F4,VALUE,4000_KJELEBYTTE_AUX.NUMERICA.PV,-1,
895,4071FI001_ACCU.TOTALIZER.PV,T,895,TRUE,Akkumulert vannmengde til S-avd,EXP_PARENT,FALSE,,,,TRUE,FALSE,FALSE,,TRUE,,,,FALSE,,,,60,,100,0,-1,,,,,,,,,,,,,,,,,,,,,,,,,,s,1.34036E+17,4071FI001_ACCU.TOTALIZER.PV,40-71,/Assets/S-plant/40-71/4071FI001_ACCU,U,DEFAULT_RULE,TRUE,,,UF-35ESV01,EXP_LINK,OPC,F4,VALUE,4071FI001_ACCU.TOTALIZER.PV,-1,
896,4071FI001_ACCU.PVALGO.PV,T,896,TRUE,Akkumulert vannmengde til S-avd,EXP_PARENT,FALSE,,,,TRUE,FALSE,FALSE,,TRUE,,,,FALSE,,,,60,,100000,0,-1,,,,,,,,,,,,,,,,,,,,,,,,,,s,1.34036E+17,4071FI001_ACCU.PVALGO.PV,40-71,/Assets/S-plant/40-71/4071FI001_ACCU,U,DEFAULT_RULE,TRUE,,,UF-35ESV01,EXP_LINK,OPC,F4,VALUE,4071FI001_ACCU.PVALGO.PV,-1,
897,4029NFI500_AUX.STEP_NR.PV,T,897,TRUE,,EXP_PARENT,FALSE,,,,TRUE,FALSE,FALSE,,TRUE,,,,FALSE,,,,1,,100,0,-1,,,,,,,,,,,,,,,,,,,,,,,,,,s,1.34036E+17,4029NFI500_AUX.STEP_NR.PV,40-29,/Assets/S-plant/40-29/4029NFI500_AUX,U,DEFAULT_RULE,TRUE,,,UF-35ESV01,EXP_LINK,OPC,F4,VALUE,4029NFI500_AUX.STEP_NR.PV,-1,
